246,A,SetupPlate1,96 Well Microplate,21,E3,2
247,A,SetupPlate1,96 Well Microplate,4,D1,2
248,A,SetupPlate1,96 Well Microplate,9,A2,2
249,A,SetupPlate1,96 Well Microplate,13,E2,2
250,A,SetupPlate1,96 Well Microplate,17,A3,2
251,A,SetupPlate1,96 Well Microplate,21,E3,2
252,A,SetupPlate1,96 Well Microplate,4,D1,2
253,A,SetupPlate1,96 Well Microplate,9,A2,2
254,A,SetupPlate1,96 Well Microplate,14,F2,2
255,A,SetupPlate1,96 Well Microplate,17,A3,2
256,A,SetupPlate1,96 Well Microplate,21,E3,2
257,A,SetupPlate1,96 Well Microplate,4,D1,2
258,A,SetupPlate1,96 Well Microplate,9,A2,2
259,A,SetupPlate1,96 Well Microplate,15,G2,2
260,A,SetupPlate1,96 Well Microplate,17,A3,2
261,A,SetupPlate1,96 Well Microplate,21,E3,2
262,A,SetupPlate1,96 Well Microplate,4,D1,2
263,A,SetupPlate1,96 Well Microplate,10,B2,2
264,A,SetupPlate1,96 Well Microplate,12,D2,2
265,A,SetupPlate1,96 Well Microplate,17,A3,2
266,A,SetupPlate1,96 Well Microplate,21,E3,2
267,A,SetupPlate1,96 Well Microplate,4,D1,2
268,A,SetupPlate1,96 Well Microplate,10,B2,2
269,A,SetupPlate1,96 Well Microplate,13,E2,2
270,A,SetupPlate1,96 Well Microplate,17,A3,2
271,A,SetupPlate1,96 Well Microplate,21,E3,2
272,A,SetupPlate1,96 Well Microplate,4,D1,2
273,A,SetupPlate1,96 Well Microplate,10,B2,2
274,A,SetupPlate1,96 Well Microplate,14,F2,2
275,A,SetupPlate1,96 Well Microplate,17,A3,2
276,A,SetupPlate1,96 Well Microplate,21,E3,2
277,A,SetupPlate1,96 Well Microplate,4,D1,2
278,A,SetupPlate1,96 Well Microplate,10,B2,2
279,A,SetupPlate1,96 Well Microplate,15,G2,2
280,A,SetupPlate1,96 Well Microplate,17,A3,2
281,A,SetupPlate1,96 Well Microplate,21,E3,2
282,A,SetupPlate1,96 Well Microplate,4,D1,2
283,A,SetupPlate1,96 Well Microplate,11,C2,2
284,A,SetupPlate1,96 Well Microplate,12,D2,2
285,A,SetupPlate1,96 Well Microplate,17,A3,2
286,A,SetupPlate1,96 Well Microplate,21,E3,2
287,A,SetupPlate1,96 Well Microplate,4,D1,2
288,A,SetupPlate1,96 Well Microplate,11,C2,2
289,A,SetupPlate1,96 Well Microplate,13,E2,2
290,A,SetupPlate1,96 Well Microplate,17,A3,2
291,A,SetupPlate1,96 Well Microplate,21,E3,2
292,A,SetupPlate1,96 Well Microplate,4,D1,2
293,A,SetupPlate1,96 Well Microplate,11,C2,2
294,A,SetupPlate1,96 Well Microplate,14,F2,2
295,A,SetupPlate1,96 Well Microplate,17,A3,2
296,A,SetupPlate1,96 Well Microplate,21,E3,2
297,A,SetupPlate1,96 Well Microplate,4,D1,2
298,A,SetupPlate1,96 Well Microplate,11,C2,2
299,A,SetupPlate1,96 Well Microplate,15,G2,2
300,A,SetupPlate1,96 Well Microplate,17,A3,2
301,A,SetupPlate1,96 Well Microplate,21,E3,2
302,A,SetupPlate1,96 Well Microplate,8,H1,2
303,A,SetupPlate1,96 Well Microplate,9,A2,2
304,A,SetupPlate1,96 Well Microplate,12,D2,2
305,A,SetupPlate1,96 Well Microplate,17,A3,2
306,A,SetupPlate1,96 Well Microplate,21,E3,2
307,A,SetupPlate1,96 Well Microplate,8,H1,2
308,A,SetupPlate1,96 Well Microplate,9,A2,2
309,A,SetupPlate1,96 Well Microplate,13,E2,2
310,A,SetupPlate1,96 Well Microplate,17,A3,2
311,A,SetupPlate1,96 Well Microplate,21,E3,2
312,A,SetupPlate1,96 Well Microplate,8,H1,2
